crop,disease,temperature,humidity,rainfall,soil_moisture,date
Maize,Rust,29.309818141985488,61.27404794912006,41.119670940852906,45.851725492282,2023-09-30 14:34:27.327429
Tomato,Leaf Spot,34.09320060066615,69.28158488588089,19.003725446860265,31.82924759437264,2024-04-12 14:34:27.327447
Maize,Rust,18.326632154862843,67.04110544477845,26.154236229089236,60.2057620766565,2024-03-27 14:34:27.327464
Potato,Blight,26.618641065255954,35.37758034929653,35.881789295431474,43.99431240824937,2024-06-15 14:34:27.327482
Potato,Rust,17.43772186673895,40.86896097208082,34.05589269824914,30.886300861737617,2024-03-25 14:34:27.327503
Wheat,Rust,18.70456893094819,85.06514935028264,21.226371259818094,25.222337755259517,2023-10-26 14:34:27.327526
Wheat,Leaf Spot,15.868250657096382,67.98908253564134,47.570167110332854,56.09670920877987,2024-05-05 14:34:27.327546
Tomato,Leaf Spot,19.56159543897865,42.7226903944936,30.549049442549585,44.66170818840228,2024-04-28 14:34:27.327565
Rice,Healthy,19.73741117948964,76.83153091463171,13.740301777406804,69.35685911082071,2024-07-02 14:34:27.327584
Rice,Healthy,16.910706276693364,67.43155948059439,22.588383936861455,55.19650779052844,2024-03-09 14:34:27.327605
Wheat,Blight,32.38519249302105,58.373517937990925,26.76790509213304,30.706757913666326,2023-11-12 14:34:27.327625
Maize,Leaf Spot,19.123723290368527,68.27764759895821,12.84419238228574,57.92092916122511,2023-12-21 14:34:27.327647
Wheat,Rust,20.49080508000251,65.8228150137415,33.7920622543688,46.56301800677163,2024-04-28 14:34:27.327669
Wheat,Healthy,15.31642183531165,50.46540146845323,40.93535285596164,56.193164612802335,2024-05-21 14:34:27.327691
Rice,Powdery Mildew,16.588387379779732,35.13949497578583,44.70954373320591,31.512039483124575,2024-04-17 14:34:27.327770
Wheat,Blight,21.87120949551408,67.0293470037388,22.120496824033474,69.91178679508532,2024-08-26 14:34:27.327845
Potato,Blight,27.80336447656332,46.26884619001109,29.640599582671136,60.80791586620708,2023-11-05 14:34:27.327874
Tomato,Rust,21.660038261163958,70.1692173118914,49.706968061058376,59.710351390962714,2024-02-04 14:34:27.327937
Maize,Rust,23.927047023952845,50.014172968332026,29.023750335833732,25.326043646466108,2023-10-03 14:34:27.327957
Tomato,Healthy,18.40955876347835,54.568671180312236,21.134455669809476,69.30838663406522,2024-08-19 14:34:27.327975
Wheat,Leaf Spot,34.62472748688608,58.493192610373114,19.126314012200414,27.18974012105878,2024-05-08 14:34:27.327993
Tomato,Leaf Spot,33.54001935848591,62.39742781683358,42.10166471882106,51.25747863632253,2024-01-13 14:34:27.328015
Wheat,Powdery Mildew,31.521352605050566,76.92168526022316,35.43723488714882,22.169622831485725,2024-04-02 14:34:27.328035
Rice,Powdery Mildew,22.20272814943038,35.25856480583031,46.84789115155314,53.22813444274258,2023-10-05 14:34:27.328052
Maize,Leaf Spot,20.594070769429585,86.54322114613399,43.66683308619239,29.705852681126576,2024-04-10 14:34:27.328071
Potato,Powdery Mildew,22.820855261163487,60.069179950920585,19.858938871460552,52.38395712559657,2023-11-14 14:34:27.328088
Rice,Blight,30.800608726141228,48.280748345882444,4.045964152562609,44.178810725909685,2024-06-26 14:34:27.328114
Maize,Rust,19.472288689926224,87.43937327367523,28.652071446542465,75.96384442857529,2023-11-24 14:34:27.328133
Tomato,Healthy,33.455143810267884,59.22371512913615,30.312646887548873,65.88858805417972,2024-08-06 14:34:27.328153
Tomato,Powdery Mildew,17.435238222505497,58.694041382884336,25.30537774233754,33.9530815019228,2024-03-11 14:34:27.328173
Potato,Leaf Spot,34.3164432230644,55.94987269980792,15.590806654262979,50.36851177041464,2024-04-07 14:34:27.328191
Tomato,Leaf Spot,32.02897275102531,30.019950367229363,0.8843904806628611,56.1531898305719,2024-04-02 14:34:27.328209
Maize,Blight,26.28882181357765,41.50694733551163,10.587767533273917,49.07609522113188,2024-03-06 14:34:27.328226
Tomato,Healthy,23.606743550178425,40.239885512999905,3.7314907168540854,66.96176244464895,2023-12-12 14:34:27.328243
Potato,Healthy,25.188442562995796,89.8018112311786,40.69851347530094,56.913166293860655,2023-10-28 14:34:27.328262
Tomato,Leaf Spot,28.114473451233128,80.88095311496409,36.215873483833064,67.5256180256326,2024-02-22 14:34:27.328279
Tomato,Blight,22.35518701754579,54.84778515173562,41.37689477834371,64.01686283368413,2024-06-06 14:34:27.328297
Tomato,Rust,17.676074725589775,55.11483729743612,39.51688679300741,54.928893786798334,2023-10-22 14:34:27.328314
Tomato,Healthy,21.470007898229476,80.05820195728604,31.46494030053681,31.931376666517753,2024-03-11 14:34:27.328333
Potato,Healthy,17.19472397355007,62.87756933842158,22.718866727998044,70.66142496437696,2024-03-01 14:34:27.328348
Tomato,Rust,17.543995253748992,81.87962352842506,12.173898420243361,59.1026388746581,2024-01-17 14:34:27.328367
Wheat,Powdery Mildew,22.889525571400707,57.5668061043592,39.25082719185284,73.52508133641406,2024-05-18 14:34:27.328385
Wheat,Healthy,33.85662282826524,78.53300769817969,3.8208429719025716,36.76206283608298,2024-01-02 14:34:27.328403
Rice,Leaf Spot,30.623408475738387,79.50793175572223,24.77260517304909,43.18093459089893,2024-01-30 14:34:27.328420
Wheat,Healthy,16.3330408112138,61.104481316712246,7.5084500408520825,64.24602612328914,2024-06-05 14:34:27.328438
Tomato,Powdery Mildew,15.760436964749099,74.77243544891031,32.95177671018404,68.12783348765525,2024-04-01 14:34:27.328456
Wheat,Powdery Mildew,25.171585788951568,53.25571388896617,23.09734683354779,79.49530453221644,2024-02-02 14:34:27.328473
Maize,Leaf Spot,22.096827205137807,54.7278558157663,27.480802185946224,69.8320673842904,2024-08-23 14:34:27.328491
Rice,Leaf Spot,32.97801648012471,76.94909547383628,11.392120877155499,78.55945097592755,2024-07-13 14:34:27.328508
Potato,Leaf Spot,30.49267561275576,68.63425521246783,26.515106662457917,22.517073405898177,2023-12-09 14:34:27.328526
Tomato,Leaf Spot,20.856440734019294,88.79821976153104,30.094079481816106,54.94535949243479,2023-09-15 14:34:27.328543
Potato,Rust,17.561914927324,50.296050359669906,46.404182016302485,33.476936710631115,2024-03-31 14:34:27.328562
Maize,Leaf Spot,22.77305597259694,39.82102808791809,13.689565375705326,75.69905197091462,2024-03-12 14:34:27.328580
Maize,Healthy,27.91621625310412,47.15440735434961,40.797346948430864,71.68219978180616,2023-12-07 14:34:27.328598
Wheat,Rust,27.721415274596502,43.263802287223704,48.91986394002979,64.89151435873985,2024-01-06 14:34:27.328616
Potato,Blight,21.40119665041967,75.19124015480416,13.466564915101253,52.373373229730305,2023-12-06 14:34:27.328637
Rice,Rust,17.63457546909124,73.55879459911773,40.889266492847256,32.81068197864032,2024-06-04 14:34:27.328655
Potato,Powdery Mildew,23.268328985905228,75.49110066459224,37.17118930383047,56.71643032023986,2024-05-05 14:34:27.328673
Maize,Powdery Mildew,16.875138412911134,64.630366997253,43.856922075570196,46.02803073528631,2024-04-17 14:34:27.328692
Rice,Rust,15.186632396541865,44.80073187129738,36.32308575565024,79.5085970809618,2024-05-19 14:34:27.328711
Maize,Rust,28.15120625556046,48.65573580045325,37.11740252862546,68.90710306882207,2024-01-25 14:34:27.328729
Maize,Rust,22.10769137371479,77.02750706912383,27.71132570660083,20.313776812574766,2024-06-02 14:34:27.328748
Rice,Leaf Spot,29.91467565462464,42.14883360991424,47.90367400596901,42.07644507812507,2024-06-17 14:34:27.328766
Maize,Blight,34.926686752544946,52.0985718304109,22.430531547727128,63.32425629216422,2024-08-07 14:34:27.328783
Maize,Rust,22.830513963556587,54.75731045091742,34.78090732484034,20.193095816256722,2024-07-24 14:34:27.328801
Potato,Leaf Spot,30.883946625541686,35.57943838938793,29.410113347419525,48.858373393167426,2024-08-17 14:34:27.328818
Maize,Powdery Mildew,26.599675748562625,63.689075277571426,28.033004720808545,56.20925999578729,2024-03-22 14:34:27.328836
Rice,Blight,20.396414402564286,79.50296461080373,24.91278411317268,24.62349674805987,2024-04-01 14:34:27.328855
Tomato,Leaf Spot,30.69793954222935,72.46085608445495,39.43074823362032,51.03614338649656,2024-03-11 14:34:27.328872
Potato,Healthy,23.680387323477504,35.31602578077703,11.030597635560563,55.89351764382433,2023-12-24 14:34:27.328890
Maize,Healthy,33.66226662687115,68.5539119721115,21.0624026647036,58.17064188249396,2024-01-04 14:34:27.328908
Maize,Leaf Spot,22.67665903866088,64.31233627363119,29.38846804310991,31.06857518801836,2024-07-01 14:34:27.328926
Rice,Rust,18.30588221940349,72.01511756667126,29.2905072985951,55.18874553132242,2024-02-15 14:34:27.328943
Wheat,Blight,20.97451147177546,86.44075470692043,12.964837943288687,45.779408764336104,2024-06-23 14:34:27.328960
Tomato,Powdery Mildew,24.618120015061393,56.11082395532141,46.86766471079322,62.36114045984147,2024-06-02 14:34:27.328978
Potato,Rust,33.18780384016792,76.81278380580613,0.3514601906809578,23.436815064657402,2024-03-10 14:34:27.328995
Potato,Leaf Spot,17.70708164555371,75.08250516174274,32.84775781335698,77.39687726500748,2023-09-02 14:34:27.329012
Rice,Leaf Spot,20.514397061911044,46.536740320736726,39.3563301300802,78.49007916686672,2024-03-02 14:34:27.329034
Rice,Healthy,30.534211139103625,33.92196945386311,24.378559683669216,22.01681601099696,2024-06-08 14:34:27.329057
Rice,Rust,26.239856949336136,50.75522685010166,15.75947605486795,66.31146357089727,2024-06-22 14:34:27.329079
Rice,Blight,34.26788868427101,63.610091007710515,46.84112310165459,23.135472757161427,2024-04-11 14:34:27.329096
Wheat,Powdery Mildew,34.62594180994493,45.391803746654865,32.70873007370373,31.885857965584407,2023-10-31 14:34:27.329114
Maize,Blight,34.44010659263074,66.51163636178799,17.475318604340938,26.845747093276003,2024-03-06 14:34:27.329131
Tomato,Leaf Spot,23.359798677409685,35.330414705253865,34.18770527885213,52.70633169564198,2024-04-01 14:34:27.329148
Tomato,Powdery Mildew,32.2027938669887,73.36885819250902,3.383418095000079,62.47010583378612,2024-08-14 14:34:27.329166
Rice,Rust,24.69392574260094,39.94647240979654,47.284907350014116,70.99852228883972,2024-06-26 14:34:27.329183
Rice,Rust,32.239738168085445,57.60973586930638,37.46418563478882,37.43525358838131,2023-11-11 14:34:27.329200
Potato,Blight,24.184797551939162,33.117394653256106,39.31390996920165,32.08182692815846,2023-11-28 14:34:27.329218
Potato,Rust,21.604301297429952,75.4050903413181,25.96929297519687,32.29287644904275,2024-01-31 14:34:27.329237
Potato,Leaf Spot,20.109866893112095,86.79827725197643,28.009112918745593,65.04377041996082,2024-06-26 14:34:27.329254
Wheat,Blight,33.1844041172312,62.32210787716285,24.890625401714512,26.328421997397836,2023-11-26 14:34:27.329271
Wheat,Blight,22.608400150151247,76.53671105551965,48.22383269504058,32.22598754766135,2024-06-18 14:34:27.329289
Potato,Leaf Spot,30.149637695788346,46.58650143500376,15.617455094275678,58.56047946034542,2024-01-06 14:34:27.329306
Rice,Rust,23.952058806404338,63.469211515752086,8.301715670809774,56.80838831835058,2023-09-01 14:34:27.329324
Maize,Blight,20.538089747556178,89.01128836291332,7.035576402437921,32.1209401041494,2024-08-23 14:34:27.329341
Tomato,Leaf Spot,31.407550148979468,48.78971968903694,39.929663619137564,78.06535262620334,2023-11-30 14:34:27.329358
Wheat,Leaf Spot,29.794606641710814,49.18000994643268,49.420799470603825,49.121538989593226,2024-08-10 14:34:27.329375
Tomato,Rust,18.3190979059157,82.91566549827864,21.37448439603076,29.734004346948762,2023-11-22 14:34:27.329393
Tomato,Healthy,16.860609729200544,31.761849546143537,41.1479223110743,32.585176861020884,2024-04-20 14:34:27.329411
Maize,Powdery Mildew,21.736810037222064,47.78938687699892,45.91039998113876,26.644906719137488,2024-07-02 14:34:27.329430
Potato,Healthy,24.42335797865629,79.2982138626283,22.963259858660695,41.467895919526505,2024-01-18 14:34:27.329448
Maize,Leaf Spot,21.704160947417456,40.42569558814463,35.60070101653904,69.55869276248491,2024-02-23 14:34:27.329465
Wheat,Powdery Mildew,23.4023745569545,84.32159245667222,36.983565036338184,31.475625074875204,2024-06-17 14:34:27.329482
Wheat,Healthy,31.8289510616952,58.27723004388987,48.95524690075773,58.04852829774421,2024-02-01 14:34:27.329500
Tomato,Rust,21.50208030863398,71.17963180116584,3.482057408120287,30.492886230557563,2024-02-12 14:34:27.329517
Potato,Leaf Spot,34.83485234335678,34.360252296600976,3.8539005975730345,40.4228055600005,2023-11-02 14:34:27.329536
Tomato,Blight,30.26310582517779,54.49838056556707,37.96243665304214,74.2164706608077,2024-07-23 14:34:27.329557
Wheat,Blight,16.181877801565065,83.93084329081483,32.53842737793737,72.4536034483011,2024-01-25 14:34:27.329576
Maize,Blight,22.79518774852984,52.77017420248312,11.336519146175533,42.896716392032005,2024-02-23 14:34:27.329594
Maize,Blight,34.53600657021319,36.643235599578944,21.12742141559723,22.521480510284317,2023-09-22 14:34:27.329612
Rice,Healthy,20.844364609237957,84.64620969863492,37.6980951798392,68.29440661048632,2024-03-11 14:34:27.329631
Wheat,Blight,27.564762209265627,61.9605532056933,31.75445529548594,46.99053247835356,2024-05-03 14:34:27.329649
Tomato,Powdery Mildew,16.36681871064521,45.79894702519201,2.3061782167866918,54.03024679516314,2023-10-28 14:34:27.329666
Wheat,Blight,16.48481745976773,43.581089660489155,36.51230735450729,55.92849778300948,2024-06-24 14:34:27.329683
Potato,Rust,28.35609366452813,65.59329420644306,44.615124906982615,31.119810771722868,2024-03-01 14:34:27.329702
Tomato,Healthy,20.705806767146328,55.750955603781414,13.388833774416709,67.34965079532388,2023-12-20 14:34:27.329719
Tomato,Powdery Mildew,20.04614499678813,43.213518082638906,24.418731449146936,64.25394494556961,2024-02-12 14:34:27.329737
Tomato,Healthy,28.38400525876157,79.75720795900533,43.94894501411336,54.30634112289933,2023-11-04 14:34:27.329754
Potato,Leaf Spot,24.288664724510856,38.25142648902092,17.04078498949233,29.889480520805723,2024-01-12 14:34:27.329771
Tomato,Blight,23.904922245695765,77.32813583432157,31.980278058884092,60.58558174030354,2023-09-18 14:34:27.329790
Potato,Leaf Spot,22.690226552896252,59.26002411727586,32.611212977273624,77.03186315517222,2024-03-22 14:34:27.329807
Maize,Healthy,25.125321189904056,68.04624188257988,3.5466108066886717,35.26349485051082,2024-07-01 14:34:27.329825
Potato,Rust,33.14760329425694,44.33139962411566,23.48208873403545,47.0279180994691,2024-05-14 14:34:27.329843
Wheat,Blight,18.921954254767858,66.64680426454609,14.034160775798716,32.419554706305604,2024-04-12 14:34:27.329862
Tomato,Healthy,15.153280652984506,43.14412854611147,1.836068125041057,26.48154524784148,2024-06-02 14:34:27.329880
Tomato,Powdery Mildew,26.440972867386016,60.76006355738498,14.674441160406083,75.90522316596898,2023-12-10 14:34:27.329898
Tomato,Healthy,27.341330322356026,36.83030360859608,17.261157140084606,50.44471632306853,2024-07-21 14:34:27.329915
Tomato,Blight,15.897071360471372,57.03582113898804,46.4713347236557,29.91223636027101,2024-03-16 14:34:27.329933
Potato,Blight,23.220421505310917,84.4566601533933,35.70163222334282,56.47431284544223,2024-01-04 14:34:27.329951
Wheat,Powdery Mildew,29.368584596374706,87.24198765510243,36.06967255531441,71.77283017474474,2024-03-10 14:34:27.329968
Tomato,Healthy,27.075909058987754,71.1953948095564,5.724381903295256,43.030332982698766,2024-04-26 14:34:27.329985
Potato,Rust,16.845695841465144,65.7792911316221,27.47918283610718,74.0192760844563,2023-10-04 14:34:27.330003
Rice,Blight,22.095425836719684,86.5035426971355,33.428632336145704,60.72019740035389,2023-10-29 14:34:27.330020
Maize,Powdery Mildew,15.202623680554868,68.16576278457254,45.66434737881184,56.75440810068915,2024-08-03 14:34:27.330038
Maize,Leaf Spot,27.757541853272677,74.4588750164747,26.499576146320937,69.74106395272946,2023-09-16 14:34:27.330055
Rice,Healthy,28.897647473519182,61.9495619662288,22.44265358373541,25.06354283267254,2023-09-09 14:34:27.330072
Tomato,Healthy,19.321027300233744,57.996467081832954,40.83616012792723,24.04307328713135,2023-11-28 14:34:27.330089
Maize,Rust,23.077957283402476,34.656878683886454,27.126718426612573,71.70454969509773,2024-08-01 14:34:27.330107
Potato,Leaf Spot,30.96760681036705,79.3453424200967,42.87811688306419,74.99811415047245,2024-06-29 14:34:27.330124
Maize,Rust,22.401046693485107,31.64521859835946,19.648711267264563,51.54875593239942,2023-11-15 14:34:27.330141
Potato,Powdery Mildew,27.914810201912246,32.68670703028009,38.09534100662077,76.79866603961277,2023-11-30 14:34:27.330158
Tomato,Rust,27.916447725729686,68.21413904728459,17.030208329064582,24.30271333085906,2024-04-27 14:34:27.330176
Maize,Healthy,17.02519829230318,80.8283693816271,26.554267244262142,70.50340170468057,2024-02-09 14:34:27.330193
Wheat,Leaf Spot,18.34719466277256,88.32151538979547,11.424337337738539,78.64712707942208,2024-06-25 14:34:27.330211
Maize,Powdery Mildew,22.684134259716004,32.3397607544947,1.5477895459671764,43.27920559681217,2024-01-10 14:34:27.330229
Maize,Rust,21.264125221403482,38.8237110339953,24.39255985962032,27.80286695066832,2024-05-01 14:34:27.330250
Tomato,Powdery Mildew,34.11837657910638,48.83800304264117,44.42018361543406,56.17657258876769,2024-02-12 14:34:27.330294
Wheat,Powdery Mildew,20.768108756374914,87.66812912445558,19.47409474512102,43.13071428421534,2023-11-27 14:34:27.330337
Potato,Powdery Mildew,18.08290086356974,63.22268912148067,27.0852406205002,65.7141087562922,2023-09-23 14:34:27.330360
Maize,Blight,21.046664987029875,45.56009383902567,9.731191835243596,23.45885493194149,2024-08-10 14:34:27.330381
Potato,Blight,26.154176525000878,50.836622341830456,29.0233800496848,28.35180208074173,2024-05-12 14:34:27.330402
Rice,Blight,19.14618006375116,76.94329976760524,36.72889615607066,38.02936313602594,2024-01-30 14:34:27.330422
Wheat,Rust,24.228910237746252,73.84908172270853,7.399207368291738,71.15346691409322,2024-05-22 14:34:27.330441
Potato,Blight,17.64744758069945,65.58087002163586,29.956029252016258,41.207644432806944,2024-07-15 14:34:27.330459
Potato,Powdery Mildew,29.91720077254024,62.959348764190445,2.887052593458689,60.84535357762913,2024-07-16 14:34:27.330477
Rice,Leaf Spot,34.39215453696191,86.94672858536643,25.645120807359877,25.620345242354613,2023-10-28 14:34:27.330495
Rice,Leaf Spot,20.715671110517405,42.193385465165235,38.08990956888486,43.19243040938167,2024-02-10 14:34:27.330514
Wheat,Blight,26.545580584662623,81.93462873747313,49.03696717917147,44.45505251442901,2024-03-09 14:34:27.330532
Potato,Powdery Mildew,24.529667675565854,89.76737697836647,2.9735784433640386,20.190070914842103,2023-09-29 14:34:27.330550
Wheat,Healthy,32.8618041039083,33.74745561714428,44.17323814930303,46.89914332216533,2024-08-18 14:34:27.330568
Tomato,Rust,24.536869366356342,71.26332254583365,36.135347884911425,61.55194589222648,2023-11-07 14:34:27.330587
Tomato,Leaf Spot,31.0887441535901,46.72559234487318,10.535248193360157,77.44688114228578,2023-11-02 14:34:27.330605
Maize,Blight,19.013020348075223,89.67891849359987,4.4906077141387,20.139052874288833,2024-06-25 14:34:27.330625
Wheat,Leaf Spot,31.682891940013516,74.42856791721115,7.142514365041929,65.20567533541815,2024-02-25 14:34:27.330641
Wheat,Healthy,31.918428793554643,66.81624685424751,4.430235698483953,49.25766858003265,2023-12-15 14:34:27.330658
Maize,Blight,25.982606725543455,67.92538977037454,28.852033223095543,61.86537656440577,2024-07-17 14:34:27.330677
Tomato,Blight,25.451531986734903,47.973940677232434,3.8431037638081755,50.03745608422507,2024-01-10 14:34:27.330694
Potato,Leaf Spot,17.903930257693204,72.6066033853024,33.34272105071339,32.666748269968174,2023-11-15 14:34:27.330712
Maize,Blight,15.44053842447634,64.99544954736693,42.111537317197396,52.93882696649851,2024-03-26 14:34:27.330740
Tomato,Powdery Mildew,27.069861920867574,51.46884504681293,32.39087229952642,27.375240707923254,2023-09-29 14:34:27.330763
Rice,Rust,31.428639832851864,63.27944088210573,31.854541854045248,51.57670762029216,2024-03-06 14:34:27.330782
Potato,Leaf Spot,21.063881189220922,47.39820713661654,28.164446547690737,27.197221581433396,2024-07-03 14:34:27.330800
Rice,Leaf Spot,24.93390845635893,47.056445575651004,6.691418149984657,57.77346181350419,2024-06-17 14:34:27.330817
Wheat,Leaf Spot,23.04893274867338,36.1648951471454,9.451976236376586,66.98099823900397,2023-12-01 14:34:27.330834
Wheat,Rust,24.339359999272215,50.422244778345764,47.02242528680863,24.96292769146121,2024-03-28 14:34:27.330851
Maize,Healthy,22.20467837600856,46.22359718307153,42.13559510802774,38.80087505510859,2024-05-23 14:34:27.330869
Rice,Blight,23.676348391530592,84.59658863126351,18.865902698159644,77.8447049894065,2024-02-27 14:34:27.330886
Rice,Powdery Mildew,22.752976109112943,67.96271272491606,35.19285458171656,20.261796179018546,2024-08-08 14:34:27.330926
Tomato,Powdery Mildew,32.51022453105232,40.96843419941403,13.921970412521729,27.776039071726515,2023-11-24 14:34:27.330958
Wheat,Powdery Mildew,24.508132157001473,68.06038438267225,49.97331241078153,26.288483899854327,2023-11-01 14:34:27.330981
Potato,Healthy,24.519354620233116,36.65865147510888,31.72120726432918,66.24683709583279,2023-09-05 14:34:27.331004
Potato,Healthy,18.720460000113313,63.124161879202674,20.789875034372507,63.17922899663182,2024-04-16 14:34:27.331020
Wheat,Blight,29.609927219175805,68.8627902637753,39.812029778142715,65.24138209570293,2024-01-07 14:34:27.331050
Rice,Healthy,17.732018073023454,69.09838562863659,36.92987290661654,38.937640625801,2024-04-04 14:34:27.331073
Potato,Healthy,32.80430005272349,47.244575787934785,18.389299387807647,23.485517124820987,2024-05-05 14:34:27.331094
Rice,Powdery Mildew,20.35185353455943,80.12881354453167,0.7346694327476921,42.74564292031617,2023-11-25 14:34:27.331115
Rice,Healthy,17.487367980010205,54.81856049511811,24.64322922237233,44.25738483529214,2024-08-14 14:34:27.331137
Potato,Leaf Spot,15.198476422556713,57.845709567210235,48.17496204437941,51.14193680777292,2024-01-14 14:34:27.331159
Wheat,Leaf Spot,24.09837779015174,46.03515778761572,10.990267441159501,27.891096014982676,2023-11-22 14:34:27.331181
Tomato,Rust,30.40316423514192,78.42933224189295,6.0103614560288126,35.93496997751637,2024-01-20 14:34:27.331202
Tomato,Healthy,30.46283747837343,61.07763166275474,17.404779658414405,42.30435769437982,2024-08-15 14:34:27.331222
Maize,Powdery Mildew,27.92917483275861,88.45166662898143,42.353041349194974,21.41569787873175,2023-10-05 14:34:27.331248
Wheat,Healthy,20.82288495570358,42.425695090594274,7.616389283133939,73.96731275276609,2024-03-27 14:34:27.331274
Rice,Rust,24.681541394204032,74.84666439580164,23.69049141989733,23.470666966829636,2024-06-02 14:34:27.331296
Wheat,Powdery Mildew,25.61474710573672,69.05744010708436,32.22955873711718,53.67761257690417,2023-11-27 14:34:27.331317
Wheat,Healthy,19.507625360135318,41.7499850480562,7.040147444633805,57.3448184939598,2023-11-04 14:34:27.331337
Maize,Blight,34.633066477048956,61.635910854915394,45.32104819572184,29.83286142682893,2023-10-15 14:34:27.331359
Wheat,Leaf Spot,21.74680282034047,73.49887019544315,26.94065045198095,23.63773556398809,2024-03-10 14:34:27.331380
Rice,Rust,17.946060885579406,30.47049544631501,31.54608951145817,46.8604055246251,2024-07-08 14:34:27.331402
Wheat,Rust,21.038334001550037,75.66529836143253,17.713388242052332,76.94427177889064,2024-07-16 14:34:27.331424
Tomato,Rust,25.937192819502524,40.818476125366686,22.929897175692,53.652467801757055,2024-08-25 14:34:27.331444
Tomato,Leaf Spot,32.95349345355913,70.46093874140813,6.849953152683569,79.69888215950557,2024-07-12 14:34:27.331464
Maize,Leaf Spot,28.18227528939053,36.533598838862346,31.826932337667717,49.89416002995638,2024-02-29 14:34:27.331486
Maize,Rust,25.450794334641063,43.147048768196306,22.948173968864932,75.16324427436035,2023-10-25 14:34:27.331507
Rice,Rust,15.283800987915344,79.76349761751075,36.60613034214779,41.3024633871175,2023-12-02 14:34:27.331529
Maize,Blight,25.42919277442944,88.63847447949023,37.86551035672194,29.700286174217712,2024-08-23 14:34:27.331551
Potato,Healthy,24.164693007856677,76.88093043686438,48.008389236437274,65.81474413199436,2024-05-30 14:34:27.331574
Potato,Healthy,31.70815661684252,77.06525148020506,18.849277096314005,53.119418127243264,2023-12-20 14:34:27.331595
Maize,Powdery Mildew,19.44151741386641,49.300199379572916,42.4021044800742,63.73168653619681,2024-06-01 14:34:27.331616
Tomato,Blight,15.583395272905289,58.85340879618054,33.121700585053404,27.110157415889095,2023-12-10 14:34:27.331637
Maize,Rust,34.86510030845928,32.69467793973695,38.0503961747696,42.30344398414059,2024-05-06 14:34:27.331658
Maize,Blight,34.01857189005097,64.62735516229925,17.85605796502514,67.25294515152676,2024-05-07 14:34:27.331680
Tomato,Leaf Spot,26.47682508209027,54.93623375444013,42.36358338609297,74.13418420773428,2024-03-30 14:34:27.331702
Tomato,Leaf Spot,17.036073658990738,60.3574744640959,11.042639148150446,22.335797799540046,2024-02-20 14:34:27.331726
Wheat,Rust,28.590998542678168,43.49341300895475,21.569032438703733,63.149593816674134,2023-10-24 14:34:27.331747
Maize,Powdery Mildew,25.333967704525357,75.52657522543952,14.124803298642613,41.183023496018144,2023-11-02 14:34:27.331769
Rice,Powdery Mildew,23.38895987914627,76.8219301804129,23.81678666505494,49.85239112876613,2024-05-07 14:34:27.331790
Tomato,Powdery Mildew,20.106181530078633,47.74168044249625,29.690124040480775,21.968577447716505,2023-10-12 14:34:27.331811
Rice,Blight,25.138408759236693,54.5647243090211,40.543929050395924,70.14955567463096,2024-02-24 14:34:27.331834
Potato,Rust,30.478124435413303,51.15615635573149,41.23939281388934,50.939564351387205,2024-03-03 14:34:27.331871
Potato,Powdery Mildew,15.751421807978147,37.672008073345054,38.277337525793044,20.000698085321968,2023-12-26 14:34:27.331897
Potato,Powdery Mildew,29.462565477651083,42.03361506437898,10.178918877318022,20.605436401341485,2024-02-01 14:34:27.331917
Maize,Blight,16.038018871746182,41.46712256976016,15.504226917137753,63.903484193852776,2024-01-05 14:34:27.331935
Wheat,Powdery Mildew,30.181378785167514,66.57786069941412,44.802039982860954,69.08160494832158,2024-05-11 14:34:27.331957
Maize,Blight,18.632279355132052,52.256460489465915,45.097009837457506,68.40161118168436,2024-07-23 14:34:27.331974
Tomato,Powdery Mildew,17.99202899053905,52.84138086965194,20.723485776967166,65.22978203415312,2024-07-30 14:34:27.331992
Maize,Rust,30.612634348511143,65.0263668308467,47.61108928487973,22.545337892413503,2023-12-02 14:34:27.332009
Potato,Leaf Spot,27.643189983729147,37.79648233607647,28.004584872169776,66.84391119205407,2024-02-22 14:34:27.332027
Wheat,Blight,22.385615404310823,85.97549175418033,41.37531599366106,61.832562914578205,2024-05-27 14:34:27.332044
Maize,Healthy,17.440609886436974,37.50751542850482,42.523580738041886,40.676245066853575,2023-12-24 14:34:27.332061
Wheat,Powdery Mildew,17.84340893407791,42.803600878541374,33.25730971192027,29.439576800109695,2023-09-29 14:34:27.332078
Wheat,Leaf Spot,28.421105677198288,56.11945328731417,27.4654885740052,38.71904121958511,2023-12-04 14:34:27.332096
Potato,Leaf Spot,22.687100770482697,31.51160483755376,41.949866385900535,20.68507900724442,2023-10-22 14:34:27.332113
Wheat,Rust,23.75322656296407,44.09840429975716,35.243550502169086,69.02768852093511,2024-03-16 14:34:27.332130
Maize,Powdery Mildew,25.09591196609056,73.107236839353,43.13202355745895,30.755336714467404,2023-10-16 14:34:27.332148
Maize,Blight,22.931073639799266,37.90290171474561,43.26478794544562,29.43639249078292,2024-04-02 14:34:27.332165
Rice,Blight,25.030309229594675,34.253494553477125,15.6431580427565,76.11782591271965,2024-05-09 14:34:27.332182
Maize,Blight,15.243135429547737,70.44119514352757,2.5917899559864512,52.931519904641355,2024-04-27 14:34:27.332199
Tomato,Blight,18.82855360999085,54.69932762740215,46.74972159193827,45.8324125704314,2023-10-02 14:34:27.332216
