date,commodity,price
2021-02-06,Tur,87.09541964631748
2021-02-07,Tur,87.09282299572453
2021-02-08,Tur,87.16943306002007
2021-02-09,Tur,87.18100159830304
2021-02-10,Tur,87.144504089044
2021-02-11,Tur,87.17449130571227
2021-02-12,Tur,87.22747462939898
2021-02-13,Tur,87.14158855424417
2021-02-14,Tur,87.11171487360515
2021-02-15,Tur,87.1687897756097
2021-02-16,Tur,87.28566952054648
2021-02-17,Tur,87.2706817934564
2021-02-18,Tur,87.20338858606047
2021-02-19,Tur,87.26511975402192
2021-02-20,Tur,87.24306244729466
2021-02-21,Tur,87.26668133643874
2021-02-22,Tur,87.29561694268207
2021-02-23,Tur,87.32622299639691
2021-02-24,Tur,87.2337594455543
2021-02-25,Tur,87.23369971132225
2021-02-26,Tur,87.25142224217883
2021-02-27,Tur,87.29993707356807
2021-02-28,Tur,87.25823743967213
2021-03-01,Tur,87.36586264875261
2021-03-02,Tur,87.41319329491247
2021-03-03,Tur,87.40995535474808
2021-03-04,Tur,87.44666803640057
2021-03-05,Tur,87.4569955339587
2021-03-06,Tur,87.43503048284013
2021-03-07,Tur,87.38239330622235
2021-03-08,Tur,87.44766993668767
2021-03-09,Tur,87.40815028955677
2021-03-10,Tur,87.39682423040415
2021-03-11,Tur,87.40937636189676
2021-03-12,Tur,87.42900531668761
2021-03-13,Tur,87.37570420100265
2021-03-14,Tur,87.35636651083023
2021-03-15,Tur,87.42983841385974
2021-03-16,Tur,87.51170049897814
2021-03-17,Tur,87.39493608388749
2021-03-18,Tur,87.54881441310538
2021-03-19,Tur,87.56971281235715
2021-03-20,Tur,87.4781096074896
2021-03-21,Tur,87.49809479309621
2021-03-22,Tur,87.4724499626295
2021-03-23,Tur,87.50629889908079
2021-03-24,Tur,87.58384183575909
2021-03-25,Tur,87.5390555930177
2021-03-26,Tur,87.58019700868566
2021-03-27,Tur,87.6119543578877
2021-03-28,Tur,87.64505656412635
2021-03-29,Tur,87.54345639336891
2021-03-30,Tur,87.46392803374339
2021-03-31,Tur,87.61570538237198
2021-04-01,Tur,87.60311429027179
2021-04-02,Tur,87.49729170204517
2021-04-03,Tur,87.583375229318
2021-04-04,Tur,87.7375859718477
2021-04-05,Tur,87.53559370556167
2021-04-06,Tur,87.60308163757664
2021-04-07,Tur,87.7016252145736
2021-04-08,Tur,87.62907996419261
2021-04-09,Tur,87.66039509500358
2021-04-10,Tur,87.66057068315813
2021-04-11,Tur,87.59740292854124
2021-04-12,Tur,87.71604565627219
2021-04-13,Tur,87.62528788415007
2021-04-14,Tur,87.63525025627004
2021-04-15,Tur,87.70532314648288
2021-04-16,Tur,87.71141236698844
2021-04-17,Tur,87.76135779999832
2021-04-18,Tur,87.71677270144124
2021-04-19,Tur,87.67304246633852
2021-04-20,Tur,87.62750748174939
2021-04-21,Tur,87.64463349877627
2021-04-22,Tur,87.62749561540284
2021-04-23,Tur,87.78584646697921
2021-04-24,Tur,87.75726435535074
2021-04-25,Tur,87.72769909340269
2021-04-26,Tur,87.80745547269795
2021-04-27,Tur,87.86159075935284
2021-04-28,Tur,87.77977393870925
2021-04-29,Tur,87.79266803500018
2021-04-30,Tur,87.82211074072083
2021-05-01,Tur,87.85822267682103
2021-05-02,Tur,87.85230544294109
2021-05-03,Tur,87.80719244416325
2021-05-04,Tur,87.90802605789823
2021-05-05,Tur,87.8761406661635
2021-05-06,Tur,87.81602091758486
2021-05-07,Tur,87.88401347123398
2021-05-08,Tur,87.87184837823831
2021-05-09,Tur,87.79547932316711
2021-05-10,Tur,87.88192487759267
2021-05-11,Tur,87.87325326510381
2021-05-12,Tur,87.86019929330682
2021-05-13,Tur,87.82399835631095
2021-05-14,Tur,87.93750299441903
2021-05-15,Tur,87.9013278209982
2021-05-16,Tur,87.90431713215905
2021-05-17,Tur,88.03586765017
2021-05-18,Tur,87.93362626617504
2021-05-19,Tur,87.99153436206518
2021-05-20,Tur,88.04444185384621
2021-05-21,Tur,87.90394623881394
2021-05-22,Tur,87.98131459113296
2021-05-23,Tur,87.98393106666181
2021-05-24,Tur,87.8716675417456
2021-05-25,Tur,87.88559722045346
2021-05-26,Tur,87.82875374659476
2021-05-27,Tur,88.08947906616763
2021-05-28,Tur,87.96022152330114
2021-05-29,Tur,88.00854563983546
2021-05-30,Tur,88.049063437125
2021-05-31,Tur,88.07054580311443
2021-06-01,Tur,88.03797015361654
2021-06-02,Tur,87.97049498926499
2021-06-03,Tur,88.02971243506055
2021-06-04,Tur,88.01840400359629
2021-06-05,Tur,88.00694945262107
2021-06-06,Tur,88.11154625727957
2021-06-07,Tur,88.08086556319815
2021-06-08,Tur,88.05919770705721
2021-06-09,Tur,88.06934464313267
2021-06-10,Tur,88.11855929011269
2021-06-11,Tur,88.05810135256817
2021-06-12,Tur,88.06884920179809
2021-06-13,Tur,88.15890337712862
2021-06-14,Tur,88.11619682473474
2021-06-15,Tur,88.07643567996384
2021-06-16,Tur,88.09594480431495
2021-06-17,Tur,88.11904392633367
2021-06-18,Tur,88.10102919885982
2021-06-19,Tur,88.10403279033045
2021-06-20,Tur,88.14696803425453
2021-06-21,Tur,88.10178249017896
2021-06-22,Tur,88.16807590434655
2021-06-23,Tur,88.09855135758542
2021-06-24,Tur,88.18352832584529
2021-06-25,Tur,88.10866338654131
2021-06-26,Tur,88.26157490455435
2021-06-27,Tur,88.0663354533557
2021-06-28,Tur,88.22245989025843
2021-06-29,Tur,88.14796380051719
2021-06-30,Tur,88.19236573699318
2021-07-01,Tur,88.25479740150683
2021-07-02,Tur,88.15846781614387
2021-07-03,Tur,88.19830370280263
2021-07-04,Tur,88.16161268668738
2021-07-05,Tur,88.26193909194753
2021-07-06,Tur,88.22983987588304
2021-07-07,Tur,88.1483976756937
2021-07-08,Tur,88.21273217172238
2021-07-09,Tur,88.19682604447574
2021-07-10,Tur,88.16235311288051
2021-07-11,Tur,88.2813721944648
2021-07-12,Tur,88.27885486721571
2021-07-13,Tur,88.24565769970468
2021-07-14,Tur,88.37648706266765
2021-07-15,Tur,88.2505932808293
2021-07-16,Tur,88.2499240319586
2021-07-17,Tur,88.26587194234014
2021-07-18,Tur,88.35329253903443
2021-07-19,Tur,88.33885626743536
2021-07-20,Tur,88.27796537721831
2021-07-21,Tur,88.26789372291275
2021-07-22,Tur,88.38484943348256
2021-07-23,Tur,88.27337447311565
2021-07-24,Tur,88.22848017319235
2021-07-25,Tur,88.3646884841781
2021-07-26,Tur,88.3299460884837
2021-07-27,Tur,88.28568646432484
2021-07-28,Tur,88.29216163260321
2021-07-29,Tur,88.3792264225602
2021-07-30,Tur,88.33919526062924
2021-07-31,Tur,88.37067101025195
2021-08-01,Tur,88.39923833187969
2021-08-02,Tur,88.42603221459606
2021-08-03,Tur,88.4180496895545
2021-08-04,Tur,88.48264858474268
2021-08-05,Tur,88.3971237882269
2021-08-06,Tur,88.52417278069206
2021-08-07,Tur,88.3978911871692
2021-08-08,Tur,88.42185661584227
2021-08-09,Tur,88.41308093813718
2021-08-10,Tur,88.43971023406576
2021-08-11,Tur,88.50997262072417
2021-08-12,Tur,88.44923168045464
2021-08-13,Tur,88.4451029889007
2021-08-14,Tur,88.45823936887814
2021-08-15,Tur,88.53300128102607
2021-08-16,Tur,88.4420597908642
2021-08-17,Tur,88.44629083850653
2021-08-18,Tur,88.505276251265
2021-08-19,Tur,88.45728811751513
2021-08-20,Tur,88.52246528603888
2021-08-21,Tur,88.58829499576505
2021-08-22,Tur,88.54486629987184
2021-08-23,Tur,88.51524042503064
2021-08-24,Tur,88.56966734530022
2021-08-25,Tur,88.476732139474
2021-08-26,Tur,88.52357506657374
2021-08-27,Tur,88.53177002489707
2021-08-28,Tur,88.6218457956981
2021-08-29,Tur,88.59967066892597
2021-08-30,Tur,88.59700961682442
2021-08-31,Tur,88.62051381399449
2021-09-01,Tur,88.61562833889172
2021-09-02,Tur,88.5369225493878
2021-09-03,Tur,88.57345097558242
2021-09-04,Tur,88.48609481451754
2021-09-05,Tur,88.58155307920936
2021-09-06,Tur,88.68450138519843
2021-09-07,Tur,88.6251587146335
2021-09-08,Tur,88.65764319158907
2021-09-09,Tur,88.60549595380081
2021-09-10,Tur,88.64347449384151
2021-09-11,Tur,88.7057101276926
2021-09-12,Tur,88.63096866677738
2021-09-13,Tur,88.71170543728631
2021-09-14,Tur,88.73348692834907
2021-09-15,Tur,88.74599682506292
2021-09-16,Tur,88.6869733936525
2021-09-17,Tur,88.69415160188306
2021-09-18,Tur,88.67428378631948
2021-09-19,Tur,88.72066222980804
2021-09-20,Tur,88.78719699319062
2021-09-21,Tur,88.71798152714065
2021-09-22,Tur,88.61076779868733
2021-09-23,Tur,88.75524609337772
2021-09-24,Tur,88.71630819356369
2021-09-25,Tur,88.72203144833894
2021-09-26,Tur,88.68300916965673
2021-09-27,Tur,88.75979990231734
2021-09-28,Tur,88.80547573268025
2021-09-29,Tur,88.76571114017959
2021-09-30,Tur,88.82608403226466
2021-10-01,Tur,88.78330562857799
2021-10-02,Tur,88.78318021913958
2021-10-03,Tur,88.85608633215953
2021-10-04,Tur,88.82293341129683
2021-10-05,Tur,88.81673029682695
2021-10-06,Tur,88.8801671694666
2021-10-07,Tur,88.83249645716046
2021-10-08,Tur,88.9005307171433
2021-10-09,Tur,88.83838311686252
2021-10-10,Tur,88.914896319324
2021-10-11,Tur,88.94909115724833
2021-10-12,Tur,89.01884352568456
2021-10-13,Tur,88.90728184889825
2021-10-14,Tur,88.91636079770873
2021-10-15,Tur,88.89228675269149
2021-10-16,Tur,88.82749471538158
2021-10-17,Tur,88.87340468894767
2021-10-18,Tur,88.98159984416624
2021-10-19,Tur,88.97849543424908
2021-10-20,Tur,88.873709385067
2021-10-21,Tur,88.86307236940343
2021-10-22,Tur,89.0391691468063
2021-10-23,Tur,88.98750376648593
2021-10-24,Tur,89.03037760155915
2021-10-25,Tur,89.0065470500791
2021-10-26,Tur,89.08251514371047
2021-10-27,Tur,89.03213674136799
2021-10-28,Tur,88.96449927248423
2021-10-29,Tur,88.96535769516801
2021-10-30,Tur,89.04407030619537
2021-10-31,Tur,89.03779354099788
2021-11-01,Tur,89.04356339540516
2021-11-02,Tur,89.0310070218436
2021-11-03,Tur,89.08854562369257
2021-11-04,Tur,89.06996848082177
2021-11-05,Tur,89.14151331208875
2021-11-06,Tur,89.12421577963389
2021-11-07,Tur,89.08789150300012
2021-11-08,Tur,89.17453238864609
2021-11-09,Tur,89.28072494607248
2021-11-10,Tur,89.23412633212394
2021-11-11,Tur,89.10270982679066
2021-11-12,Tur,89.20117444797476
2021-11-13,Tur,89.10626987897346
2021-11-14,Tur,89.20277751926197
2021-11-15,Tur,89.18265603328824
2021-11-16,Tur,89.166553400476
2021-11-17,Tur,89.20551910768339
2021-11-18,Tur,89.26086835906902
2021-11-19,Tur,89.203264868653
2021-11-20,Tur,89.21178647136956
2021-11-21,Tur,89.22574838847498
2021-11-22,Tur,89.2462316601026
2021-11-23,Tur,89.26490078740049
2021-11-24,Tur,89.29174159089814
2021-11-25,Tur,89.28656868237412
2021-11-26,Tur,89.29401910592001
2021-11-27,Tur,89.32443971417909
2021-11-28,Tur,89.35017159942977
2021-11-29,Tur,89.30814266343235
2021-11-30,Tur,89.38985035666265
2021-12-01,Tur,89.38335288475615
2021-12-02,Tur,89.2908297571717
2021-12-03,Tur,89.35113338629615
2021-12-04,Tur,89.39919222949248
2021-12-05,Tur,89.38211970400998
2021-12-06,Tur,89.40457424785433
2021-12-07,Tur,89.3317842891699
2021-12-08,Tur,89.39451794897079
2021-12-09,Tur,89.35532254092048
2021-12-10,Tur,89.43966401586935
2021-12-11,Tur,89.47616677500119
2021-12-12,Tur,89.4117031603642
2021-12-13,Tur,89.50816678964267
2021-12-14,Tur,89.48976953336155
2021-12-15,Tur,89.5164838671885
2021-12-16,Tur,89.60872999763042
2021-12-17,Tur,89.54653292344776
2021-12-18,Tur,89.47772213235572
2021-12-19,Tur,89.46978166979491
2021-12-20,Tur,89.63157338102512
2021-12-21,Tur,89.49371624305671
2021-12-22,Tur,89.54902322069186
2021-12-23,Tur,89.53595849303863
2021-12-24,Tur,89.55025626090601
2021-12-25,Tur,89.61471648469515
2021-12-26,Tur,89.56772824673554
2021-12-27,Tur,89.60811852613563
2021-12-28,Tur,89.57759112940191
2021-12-29,Tur,89.59021386562064
2021-12-30,Tur,89.59730233995921
2021-12-31,Tur,89.66986960457494
2022-01-01,Tur,89.7131405775635
2022-01-02,Tur,89.67723535704604
2022-01-03,Tur,89.69401643239131
2022-01-04,Tur,89.66297740597281
2022-01-05,Tur,89.69414386089083
2022-01-06,Tur,89.68040744952789
2022-01-07,Tur,89.77379655785485
2022-01-08,Tur,89.65052053790959
2022-01-09,Tur,89.75090800944832
2022-01-10,Tur,89.73101803048195
2022-01-11,Tur,89.7483387053424
2022-01-12,Tur,89.7808010238114
2022-01-13,Tur,89.75065542416333
2022-01-14,Tur,89.8016895228487
2022-01-15,Tur,89.83547187778112
2022-01-16,Tur,89.91543954039811
2022-01-17,Tur,89.87851123964796
2022-01-18,Tur,89.8105332773665
2022-01-19,Tur,89.77466864587096
2022-01-20,Tur,89.83054353750153
2022-01-21,Tur,89.88938613833815
2022-01-22,Tur,89.83346771725824
2022-01-23,Tur,89.78926832454754
2022-01-24,Tur,89.87367639286953
2022-01-25,Tur,89.91057623167437
2022-01-26,Tur,89.85547284201523
2022-01-27,Tur,89.86464118344021
2022-01-28,Tur,89.94517369633724
2022-01-29,Tur,89.88900143426291
2022-01-30,Tur,89.95998124828398
2022-01-31,Tur,90.01846315608272
2022-02-01,Tur,89.94575252063781
2022-02-02,Tur,89.96257323674674
2022-02-03,Tur,90.0019760162895
2022-02-04,Tur,89.9354861363709
2022-02-05,Tur,89.98391100409475
2022-02-06,Tur,89.97215889060253
2022-02-07,Tur,90.04030766196963
2022-02-08,Tur,89.97597392251936
2022-02-09,Tur,90.03253554979271
2022-02-10,Tur,90.02241006578367
2022-02-11,Tur,89.99329408904195
2022-02-12,Tur,89.98254545462267
2022-02-13,Tur,90.01640746295541
2022-02-14,Tur,90.0533619233671
2022-02-15,Tur,90.10463003972833
2022-02-16,Tur,90.14627343918627
2022-02-17,Tur,90.08662152680387
2022-02-18,Tur,90.07157862805366
2022-02-19,Tur,90.21352082487664
2022-02-20,Tur,90.18584943627785
2022-02-21,Tur,90.14151579916864
2022-02-22,Tur,90.14378651388888
2022-02-23,Tur,90.19155928599136
2022-02-24,Tur,90.16743655030415
2022-02-25,Tur,90.12900190614302
2022-02-26,Tur,90.15518297888984
2022-02-27,Tur,90.19366287977441
2022-02-28,Tur,90.21037853913043
2022-03-01,Tur,90.29818345537599
2022-03-02,Tur,90.20772971744732
2022-03-03,Tur,90.159009739163
2022-03-04,Tur,90.2045589575984
2022-03-05,Tur,90.19472406445242
2022-03-06,Tur,90.2524539193567
2022-03-07,Tur,90.23259486260575
2022-03-08,Tur,90.24606846255094
2022-03-09,Tur,90.31088181440506
2022-03-10,Tur,90.24618536460939
2022-03-11,Tur,90.33247075541352
2022-03-12,Tur,90.2793085468661
2022-03-13,Tur,90.28815306622559
2022-03-14,Tur,90.25396404591426
2022-03-15,Tur,90.37895513049266
2022-03-16,Tur,90.44579980955514
2022-03-17,Tur,90.2869579484079
2022-03-18,Tur,90.37578213042241
2022-03-19,Tur,90.33884330103754
2022-03-20,Tur,90.39365546438242
2022-03-21,Tur,90.35401481700713
2022-03-22,Tur,90.4723545327431
2022-03-23,Tur,90.36941875584313
2022-03-24,Tur,90.30512260569219
2022-03-25,Tur,90.45115872674063
2022-03-26,Tur,90.44589285854934
2022-03-27,Tur,90.35881350107348
2022-03-28,Tur,90.43553504040003
2022-03-29,Tur,90.43527413843206
2022-03-30,Tur,90.446479786521
2022-03-31,Tur,90.36056139739662
2022-04-01,Tur,90.47643745885914
2022-04-02,Tur,90.44128268686846
2022-04-03,Tur,90.45744806691934
2022-04-04,Tur,90.47912969196611
2022-04-05,Tur,90.42243814506683
2022-04-06,Tur,90.48061507108787
2022-04-07,Tur,90.47694520755181
2022-04-08,Tur,90.44453334219969
2022-04-09,Tur,90.49468856535621
2022-04-10,Tur,90.48953295838781
2022-04-11,Tur,90.60946342483791
2022-04-12,Tur,90.53958104412952
2022-04-13,Tur,90.45621214034023
2022-04-14,Tur,90.58143435788827
2022-04-15,Tur,90.53691638690196
2022-04-16,Tur,90.63306840315313
2022-04-17,Tur,90.60554897474954
2022-04-18,Tur,90.57191672558973
2022-04-19,Tur,90.58407367860477
2022-04-20,Tur,90.67587413451596
2022-04-21,Tur,90.62555092146219
2022-04-22,Tur,90.67149670334766
2022-04-23,Tur,90.60998992773713
2022-04-24,Tur,90.66881804403879
2022-04-25,Tur,90.52903212540247
2022-04-26,Tur,90.60865777155803
2022-04-27,Tur,90.60134429602344
2022-04-28,Tur,90.7118928854169
2022-04-29,Tur,90.6836127047948
2022-04-30,Tur,90.72277822262471
2022-05-01,Tur,90.6509235352705
2022-05-02,Tur,90.68674161105444
2022-05-03,Tur,90.70078148478042
2022-05-04,Tur,90.75157057303393
2022-05-05,Tur,90.73584625177604
2022-05-06,Tur,90.68436004642531
2022-05-07,Tur,90.77063980659152
2022-05-08,Tur,90.6840235094932
2022-05-09,Tur,90.69028278412966
2022-05-10,Tur,90.78869449896136
2022-05-11,Tur,90.74814466172306
2022-05-12,Tur,90.74088580207392
2022-05-13,Tur,90.76838497697446
2022-05-14,Tur,90.8221108712254
2022-05-15,Tur,90.74266501803284
2022-05-16,Tur,90.81711736559056
2022-05-17,Tur,90.695053842044
2022-05-18,Tur,90.84472969372794
2022-05-19,Tur,90.72021192407041
2022-05-20,Tur,90.81509019462904
2022-05-21,Tur,90.77184255937358
2022-05-22,Tur,90.89570233744998
2022-05-23,Tur,90.8694136577874
2022-05-24,Tur,90.87288413540699
2022-05-25,Tur,90.90873025583028
2022-05-26,Tur,90.84390892436593
2022-05-27,Tur,90.81951740815434
2022-05-28,Tur,90.88622056768386
2022-05-29,Tur,90.89611290841468
2022-05-30,Tur,90.88731559760015
2022-05-31,Tur,90.78576906226299
2022-06-01,Tur,90.8372863130375
2022-06-02,Tur,90.89029364866833
2022-06-03,Tur,90.90830210444688
2022-06-04,Tur,90.85882869743357
2022-06-05,Tur,90.8796581991231
2022-06-06,Tur,91.04467213344637
2022-06-07,Tur,90.97530419959452
2022-06-08,Tur,90.94247229602381
2022-06-09,Tur,91.03593275761288
2022-06-10,Tur,90.89720998414694
2022-06-11,Tur,90.90302333761352
2022-06-12,Tur,90.84001264699526
2022-06-13,Tur,90.97719422929207
2022-06-14,Tur,90.90578774774406
2022-06-15,Tur,90.99683649694992
2022-06-16,Tur,91.01605911289563
2022-06-17,Tur,90.9188751312563
2022-06-18,Tur,90.99949036129877
2022-06-19,Tur,91.00097660716872
2022-06-20,Tur,91.02016440154321
2022-06-21,Tur,90.96119035095656
2022-06-22,Tur,91.03094771236356
2022-06-23,Tur,90.92988826094904
2022-06-24,Tur,90.99782085821889
2022-06-25,Tur,90.95097065594902
2022-06-26,Tur,91.01056161879227
2022-06-27,Tur,91.0324887519398
2022-06-28,Tur,90.9823892444965
2022-06-29,Tur,91.04870425117419
2022-06-30,Tur,91.08701741260195
2022-07-01,Tur,91.0483784471406
2022-07-02,Tur,91.12017561173869
2022-07-03,Tur,91.09997409390502
2022-07-04,Tur,91.12786500114008
2022-07-05,Tur,91.07892266301604
2022-07-06,Tur,91.10896625458247
2022-07-07,Tur,91.06740372983053
2022-07-08,Tur,91.135570853824
2022-07-09,Tur,91.17814678348488
2022-07-10,Tur,91.19275292317775
2022-07-11,Tur,91.06708853923718
2022-07-12,Tur,91.12705793999622
2022-07-13,Tur,91.101902527339
2022-07-14,Tur,91.15782405811552
2022-07-15,Tur,91.13340865278266
2022-07-16,Tur,91.21627092884403
2022-07-17,Tur,91.28103093554908
2022-07-18,Tur,91.1946620795797
2022-07-19,Tur,91.17189764463619
2022-07-20,Tur,91.16221830931171
2022-07-21,Tur,91.16815795173738
2022-07-22,Tur,91.09548591131873
2022-07-23,Tur,91.15130767608838
2022-07-24,Tur,91.30026608155941
2022-07-25,Tur,91.17384305237576
2022-07-26,Tur,91.20495199395332
2022-07-27,Tur,91.2698483259418
2022-07-28,Tur,91.24045657308108
2022-07-29,Tur,91.25056040845872
2022-07-30,Tur,91.28475863638366
2022-07-31,Tur,91.28313891853348
2022-08-01,Tur,91.20815951913869
2022-08-02,Tur,91.35036133823797
2022-08-03,Tur,91.19138904105262
2022-08-04,Tur,91.27729243069606
2022-08-05,Tur,91.22773119612455
2022-08-06,Tur,91.29334801649638
2022-08-07,Tur,91.33318288322342
2022-08-08,Tur,91.30004660435485
2022-08-09,Tur,91.28907204761799
2022-08-10,Tur,91.23234070055292
2022-08-11,Tur,91.34496930955068
2022-08-12,Tur,91.36167968983422
2022-08-13,Tur,91.33844057684233
2022-08-14,Tur,91.37350551116712
2022-08-15,Tur,91.3254087882227
2022-08-16,Tur,91.39536064427725
2022-08-17,Tur,91.29793488485778
2022-08-18,Tur,91.36462616564512
2022-08-19,Tur,91.40745946152316
2022-08-20,Tur,91.3318816918442
2022-08-21,Tur,91.3921975199971
2022-08-22,Tur,91.42575006380535
2022-08-23,Tur,91.42648600376941
2022-08-24,Tur,91.4009168558617
2022-08-25,Tur,91.51336503826757
2022-08-26,Tur,91.4480396156712
2022-08-27,Tur,91.37984539863739
2022-08-28,Tur,91.38465675419168
2022-08-29,Tur,91.44646118389262
2022-08-30,Tur,91.44322947965134
2022-08-31,Tur,91.45619759381933
2022-09-01,Tur,91.54446413368875
2022-09-02,Tur,91.45599044405618
2022-09-03,Tur,91.48314780450625
2022-09-04,Tur,91.42697525251037
2022-09-05,Tur,91.48895322038649
2022-09-06,Tur,91.4495843151172
2022-09-07,Tur,91.4641166270832
2022-09-08,Tur,91.56295266191034
2022-09-09,Tur,91.49875261637757
2022-09-10,Tur,91.62815864127893
2022-09-11,Tur,91.52594403377024
2022-09-12,Tur,91.54658582538964
2022-09-13,Tur,91.48998701453242
2022-09-14,Tur,91.49563480416822
2022-09-15,Tur,91.60107456685098
2022-09-16,Tur,91.62725707650908
2022-09-17,Tur,91.58036549503349
2022-09-18,Tur,91.55856551066287
2022-09-19,Tur,91.57965388304193
2022-09-20,Tur,91.5201259599553
2022-09-21,Tur,91.67119634025329
2022-09-22,Tur,91.62331994327491
2022-09-23,Tur,91.60527229354422
2022-09-24,Tur,91.65137422801104
2022-09-25,Tur,91.69651440612124
2022-09-26,Tur,91.58491730323223
2022-09-27,Tur,91.63613754114024
2022-09-28,Tur,91.61134157329805
2022-09-29,Tur,91.72128822404382
2022-09-30,Tur,91.59944361679327
2022-10-01,Tur,91.65910504036887
2022-10-02,Tur,91.60732312573927
2022-10-03,Tur,91.69300762718211
2022-10-04,Tur,91.67698162810223
2022-10-05,Tur,91.68152255392346
2022-10-06,Tur,91.73682190427921
2022-10-07,Tur,91.74664484565562
2022-10-08,Tur,91.76517726752071
2022-10-09,Tur,91.69181199577069
2022-10-10,Tur,91.80776073343726
2022-10-11,Tur,91.64079625099582
2022-10-12,Tur,91.71319989767348
2022-10-13,Tur,91.7296729980709
2022-10-14,Tur,91.78351309216151
2022-10-15,Tur,91.87107549026409
2022-10-16,Tur,91.76158404182821
2022-10-17,Tur,91.73643093440955
2022-10-18,Tur,91.78692971266723
2022-10-19,Tur,91.84995314303748
2022-10-20,Tur,91.75497456145183
2022-10-21,Tur,91.88304752948778
2022-10-22,Tur,91.82630031827524
2022-10-23,Tur,91.85355568928321
2022-10-24,Tur,91.87214786540143
2022-10-25,Tur,91.72856262447819
2022-10-26,Tur,91.81387727490808
2022-10-27,Tur,91.85979792835899
2022-10-28,Tur,91.92303807390702
2022-10-29,Tur,91.90757940249614
2022-10-30,Tur,91.89194547314113
2022-10-31,Tur,91.80480627025636
2022-11-01,Tur,91.90520210880072
2022-11-02,Tur,91.90300748642284
2022-11-03,Tur,91.87119802084801
2022-11-04,Tur,92.03445093965772
2022-11-05,Tur,91.92050606308983
2022-11-06,Tur,91.94992667566484
2022-11-07,Tur,91.97516519048098
2022-11-08,Tur,92.02074414820544
2022-11-09,Tur,91.98920497424943
2022-11-10,Tur,91.96369735120041
2022-11-11,Tur,92.02088401146959
2022-11-12,Tur,92.00785980917904
2022-11-13,Tur,92.06061582612892
2022-11-14,Tur,92.0233872598813
2022-11-15,Tur,92.07454588608084
2022-11-16,Tur,92.05318645297221
2022-11-17,Tur,92.11332990960712
2022-11-18,Tur,92.10437370847835
2022-11-19,Tur,92.1237307826449
2022-11-20,Tur,92.19673372441653
2022-11-21,Tur,92.12785681517188
2022-11-22,Tur,92.16822619728414
2022-11-23,Tur,92.0717445376457
2022-11-24,Tur,92.12216532880694
2022-11-25,Tur,92.16278957170475
2022-11-26,Tur,92.28020172001558
2022-11-27,Tur,92.18156590067733
2022-11-28,Tur,92.1284534690019
2022-11-29,Tur,92.3051631210054
2022-11-30,Tur,92.25194203342473
2022-12-01,Tur,92.22201148505341
2022-12-02,Tur,92.19668444015316
2022-12-03,Tur,92.28370478381716
2022-12-04,Tur,92.26311639818178
2022-12-05,Tur,92.36014106698524
2022-12-06,Tur,92.28467773243707
2022-12-07,Tur,92.22309733369373
2022-12-08,Tur,92.24092467603523
2022-12-09,Tur,92.32479666175135
2022-12-10,Tur,92.26473274150827
2022-12-11,Tur,92.36712434306476
2022-12-12,Tur,92.42989904303667
2022-12-13,Tur,92.36136167891091
2022-12-14,Tur,92.33630250035162
2022-12-15,Tur,92.38870379628943
2022-12-16,Tur,92.31170852387784
2022-12-17,Tur,92.33994890042916
2022-12-18,Tur,92.32913102368398
2022-12-19,Tur,92.35242500769482
2022-12-20,Tur,92.44545500273267
2022-12-21,Tur,92.4411117679019
2022-12-22,Tur,92.3607851783351
2022-12-23,Tur,92.39752943947649
2022-12-24,Tur,92.47983453633282
2022-12-25,Tur,92.45503557717318
2022-12-26,Tur,92.49928048027134
2022-12-27,Tur,92.50422029884176
2022-12-28,Tur,92.42844909336814
2022-12-29,Tur,92.486599429077
2022-12-30,Tur,92.44213469340684
2022-12-31,Tur,92.4986606404156
2023-01-01,Tur,92.56644430825686
2023-01-02,Tur,92.50139682993657
2023-01-03,Tur,92.44735688339492
2023-01-04,Tur,92.56081690425704
2023-01-05,Tur,92.60069866148818
2023-01-06,Tur,92.53765589494455
2023-01-07,Tur,92.61050461675538
2023-01-08,Tur,92.6192267688071
2023-01-09,Tur,92.6385583006795
2023-01-10,Tur,92.49207756938513
2023-01-11,Tur,92.63169800183573
2023-01-12,Tur,92.5705461977756
2023-01-13,Tur,92.65723340514444
2023-01-14,Tur,92.65324579053042
2023-01-15,Tur,92.64620466029574
2023-01-16,Tur,92.65597591751161
2023-01-17,Tur,92.60222909943847
2023-01-18,Tur,92.70248250724593
2023-01-19,Tur,92.64225580808251
2023-01-20,Tur,92.69973105246928
2023-01-21,Tur,92.59732968324958
2023-01-22,Tur,92.71620646758765
2023-01-23,Tur,92.62460117244578
2023-01-24,Tur,92.73227078938226
2023-01-25,Tur,92.73474033043001
2023-01-26,Tur,92.71212845281904
2023-01-27,Tur,92.76657038159782
2023-01-28,Tur,92.74608623309327
2023-01-29,Tur,92.75195758703715
2023-01-30,Tur,92.78446600909139
2023-01-31,Tur,92.82019997019977
2023-02-01,Tur,92.78229586899306
2023-02-02,Tur,92.83792167048541
2023-02-03,Tur,92.71831410186589
2023-02-04,Tur,92.87350713796121
2023-02-05,Tur,92.86943711635102
2023-02-06,Tur,92.88216472851715
2023-02-07,Tur,92.85064029073881
2023-02-08,Tur,92.93731109336083
2023-02-09,Tur,92.82270057186267
2023-02-10,Tur,92.8638530333002
2023-02-11,Tur,92.81650440554242
2023-02-12,Tur,92.913921953403
